country,city,address,coordinates,operator,type,phone,email,website,image,wikidata
Morocco,,,,Saudi Arabia,embassy,,,,,http://www.wikidata.org/entity/Q54857232
Morocco,,,,State of Palestine,embassy,,,,,http://www.wikidata.org/entity/Q29512355
Morocco,,,,Sweden,embassy,,,,,http://www.wikidata.org/entity/Q18333537
Morocco,,,,Tunisia,embassy,,,,,http://www.wikidata.org/entity/Q30314919
Morocco,,,,Vatican City,Apostolic Nunciature,,,,,http://www.wikidata.org/entity/Q12785015
Morocco,Rabat,,,Azerbaijan,embassy,,mailto:azembma@menara.ma,,,http://www.wikidata.org/entity/Q16418706
Morocco,Rabat,,Point(-6.84667 34.0069),France,embassy,,,http://www.ambafrance-ma.org/,http://commons.wikimedia.org/wiki/Special:FilePath/French%20Embassy%2C%20Rabat.jpg,http://www.wikidata.org/entity/Q2841661
Morocco,Rabat,,Point(-6.820933 34.02011),Italy,embassy,,,http://www.ambbaku.esteri.it/Ambasciata_Rabat/,,http://www.wikidata.org/entity/Q2841595
Morocco,Rabat,,,Netherlands,embassy,,,https://www.nederlandwereldwijd.nl/landen/marokko,,http://www.wikidata.org/entity/Q2841847
Morocco,Rabat,,,Norway,embassy,,,,,http://www.wikidata.org/entity/Q19383595
Morocco,Rabat,,Point(-6.841344 34.011453),Spain,embassy,,,http://www.maec.es/subwebs/Embajadas/Rabat/es/home/Paginas/home_rabat.aspx,,http://www.wikidata.org/entity/Q2841587
Morocco,Rabat,"212, rue Mouaouya Ben Houdaig - OLM Souissi - 10170 Rabat",Point(-6.830494 33.992704),Ukraine,embassy,+212-5376-57840,mailto:emb_ma@mfa.gov.ua,http://morocco.mfa.gov.ua/,,http://www.wikidata.org/entity/Q12142713
Mozambique,,,,State of Palestine,embassy,,,,,http://www.wikidata.org/entity/Q29512348
Mozambique,,,,Sweden,embassy,,,,,http://www.wikidata.org/entity/Q18333526
Mozambique,,,,Vatican City,Apostolic Nunciature,,,,,http://www.wikidata.org/entity/Q19932618
Mozambique,Distrito Urbano de KaMpfumo,Rua Damião de Góis 506,Point(32.59797 -25.95853),Germany,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Deutsche%20Botschaft%20Maputo%20%2823803540446%29.jpg,http://www.wikidata.org/entity/Q20873909
Mozambique,Distrito Urbano de KaMpfumo,,Point(32.595774 -25.965131),Netherlands,embassy,,,http://mozambique.nlembassy.org/,http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20the%20Netherlands%20in%20Maputo%202.jpg,http://www.wikidata.org/entity/Q15629900
Mozambique,Maputo,Avenida Kenneth Kaunda 296,Point(32.595755555 -25.956355555),Brazil,embassy,,,,,http://www.wikidata.org/entity/Q10272260
Mozambique,Maputo,,Point(32.601907 -25.960832),France,embassy,,,http://www.ambafrance-mz.org/,,http://www.wikidata.org/entity/Q2841663
Mozambique,Maputo,"Avenida Julius Nyerere 1162, Maputo",Point(32.59628 -25.97049),Norway,embassy,,,,,http://www.wikidata.org/entity/Q19383586
Myanmar,,,,Saudi Arabia,embassy,,,,,http://www.wikidata.org/entity/Q54857287
Myanmar,Yangon,,,Australia,embassy,,,http://myanmar.embassy.gov.au/,,http://www.wikidata.org/entity/Q23891551
Myanmar,Yangon,,Point(96.142731 16.790459),France,embassy,,,http://www.ambafrance-mm.org/,,http://www.wikidata.org/entity/Q2841729
Myanmar,Yangon,,Point(96.14473 16.82543),United States of America,embassy,,,https://burma.usembassy.gov/,,http://www.wikidata.org/entity/Q5369966
Namibia,,,,Indonesia,embassy,,,,,http://www.wikidata.org/entity/Q5369942
Namibia,,,,Sweden,embassy,,,,,http://www.wikidata.org/entity/Q19978212
Namibia,,,,Vatican City,Apostolic Nunciature,,,,,http://www.wikidata.org/entity/Q19932619
Namibia,Windhoek,,Point(17.084695 -22.55503),France,embassy,,,http://www.ambafrance-na.org/,http://commons.wikimedia.org/wiki/Special:FilePath/French%20Embassy%20in%20Windhoek.jpg,http://www.wikidata.org/entity/Q2841767
Namibia,Windhoek,,Point(17.08381265 -22.5677838),Germany,embassy,,,,,http://www.wikidata.org/entity/Q478156
Nauru,,,,Vatican City,Apostolic Nunciature,,,,,http://www.wikidata.org/entity/Q19932620
Nepal,,,,Saudi Arabia,embassy,,,,,http://www.wikidata.org/entity/Q54857257
Nepal,,,,Vatican City,Apostolic Nunciature,,,,,http://www.wikidata.org/entity/Q12785019
Nepal,Kathmandu,,Point(85.319545 27.720081),France,embassy,,,http://www.ambafrance-np.org/,http://commons.wikimedia.org/wiki/Special:FilePath/French%20Embassy%20in%20Kathmandu.jpg,http://www.wikidata.org/entity/Q2841669
Nepal,Kathmandu,,,Israel,embassy,,,http://embassies.gov.il/kathmandu/,,http://www.wikidata.org/entity/Q5369739
Nepal,Kathmandu,,,Norway,embassy,,,,,http://www.wikidata.org/entity/Q19383575
Netherlands,,,,Saudi Arabia,embassy,,,,,http://www.wikidata.org/entity/Q54857081
Netherlands,,,,State of Palestine,embassy,,,,,http://www.wikidata.org/entity/Q29447951
Netherlands,The Hague,,Point(4.298661111 52.086536111),Albania,embassy,,,,,http://www.wikidata.org/entity/Q5369538
Netherlands,The Hague,Laan Copes van Cattenburch 127,,Azerbaijan,embassy,,,http://azembassy.nl/,,http://www.wikidata.org/entity/Q12836886
Netherlands,The Hague,,Point(4.2982 52.0863),France,embassy,,,http://nl.ambafrance.org,,http://www.wikidata.org/entity/Q2841704
Netherlands,The Hague,,,Norway,embassy,,,,,http://www.wikidata.org/entity/Q19383568
Netherlands,The Hague,,,South Korea,embassy,,,,,http://www.wikidata.org/entity/Q55734485
Netherlands,The Hague,,,Sweden,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Den%20Haag%20-%20Lange%20Voorhout%2028.JPG,http://www.wikidata.org/entity/Q17642365
Netherlands,The Hague,"Zeestraat, 78 2518 AD The Hague",Point(4.301742 52.085822),Ukraine,embassy,+31-70-362-6095,mailto:emb_nl@mfa.gov.ua,http://netherlands.mfa.gov.ua/,http://commons.wikimedia.org/wiki/Special:FilePath/Ambassade%20van%20Oekra%C3%AFne%2C%20Den%20Haag.JPG,http://www.wikidata.org/entity/Q12142719
Netherlands,The Hague,,,United Kingdom,embassy,,,https://www.gov.uk/government/world/organisations/british-embassy-the-hague/,http://commons.wikimedia.org/wiki/Special:FilePath/British%20Embassy%2C%20The%20Hague.jpg,http://www.wikidata.org/entity/Q25112625
Netherlands,The Hague,"Lange Voorhout 102 te 's-Gravenhage, e.a.",Point(4.31529 52.08269),United States of America,embassy,,,http://thehague.usembassy.gov/,http://commons.wikimedia.org/wiki/Special:FilePath/Amerikaanse%20ambassade%20in%20Den%20Haag.JPG,http://www.wikidata.org/entity/Q2398239
New Zealand,,,Point(174.774638888 -41.288694444),Japan,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Majestic%20Centre%20Wellington%20Bond%20Street.jpg,http://www.wikidata.org/entity/Q45755075
New Zealand,,,,Saudi Arabia,embassy,,,,,http://www.wikidata.org/entity/Q54857211
New Zealand,,,,Sweden,embassy,,,,,http://www.wikidata.org/entity/Q10686029
New Zealand,,,,Vatican City,Apostolic Nunciature,,,,,http://www.wikidata.org/entity/Q12785022
New Zealand,Wellington,,Point(174.775341 -41.290232),France,embassy,,,http://www.ambafrance-nz.org/,http://commons.wikimedia.org/wiki/Special:FilePath/French%20Embassy%2C%20Wellington.jpg,http://www.wikidata.org/entity/Q2841770
New Zealand,Wellington,,Point(174.780089 -41.270989),Germany,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/WellingtonEmbassy-Germany.jpg,http://www.wikidata.org/entity/Q5369702
New Zealand,Wellington,,,South Korea,embassy,,,,,http://www.wikidata.org/entity/Q55734486
New Zealand,Wellington,,Point(174.779008 -41.272878),United States of America,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/WellingtonEmbassy-USA.jpg,http://www.wikidata.org/entity/Q5369975
Nicaragua,,,,State of Palestine,embassy,,,,,http://www.wikidata.org/entity/Q29512263
Nicaragua,,,,Sweden,embassy,,,,,http://www.wikidata.org/entity/Q10686013
Nicaragua,,,,United States of America,embassy,,,,,http://www.wikidata.org/entity/Q39057293
Nicaragua,Managua,,Point(-86.285934 12.147286),France,embassy,,,http://www.ambafrance-ni.org/,,http://www.wikidata.org/entity/Q2841665
Nicaragua,Managua,,,Vatican City,Apostolic Nunciature,,,,,http://www.wikidata.org/entity/Q12785021
Niger,,,,Saudi Arabia,embassy,,,,,http://www.wikidata.org/entity/Q54857245
Niger,,,,Vatican City,Apostolic Nunciature,,,,,http://www.wikidata.org/entity/Q12785020
Niger,Niamey,"Boulevard des Ambassades, B.P. 11544, Niamey",Point(2.06941 13.52697),Benin,embassy,+227-20-72-28-60,mailto:ambaben@yahoo.fr,,,http://www.wikidata.org/entity/Q28473782
Niger,Niamey,"Avenue de la Présidence, B.P. 12820, Niamey",Point(2.097015 13.51739),Chad,embassy,+227-20-75-34-64,mailto:minaffec@intnet.te,,,http://www.wikidata.org/entity/Q28477726
Niger,Niamey,"Rue de la Cure Salée, B.P. 13886, Niamey",Point(2.10096 13.52341),Cuba,embassy,+227-20-72-46-00,mailto:embacuba@niger.cubaminrex.cu,,,http://www.wikidata.org/entity/Q28473932
Niger,Niamey,"Rond Point Grand Hotel, P.O. Box 254, Niamey",Point(2.11225 13.50585),Egypt,embassy,+227-20-73-33-55,,http://www.mfa.gov.eg/french/embassies/Egyptian_Embassy_niger/Pages/default.aspx,,http://www.wikidata.org/entity/Q28473741
Niger,Niamey,"Route des Ambassades, B.P. 10660, Niamey",Point(2.07826 13.52543),France,embassy,+227-20-72-24-31,,http://www.ambafrance-ne.org/,,http://www.wikidata.org/entity/Q2841666
Niger,Niamey,"Avenue du Général de Gaulle, B.P. 629, Niamey",Point(2.09963 13.51941),Germany,embassy,+227-20-72-35-10,mailto:info@niamey.diplo.de,http://www.niamey.diplo.de/,,http://www.wikidata.org/entity/Q28473843
Niger,Niamey,"Rue des Ambassades, B.P. 201, Niamey",Point(2.06911 13.52811),India,embassy,+227-20-37-00-29,mailto:hoc.niamey@mea.gov.in,http://indembniamey.org/,,http://www.wikidata.org/entity/Q28473880
Niger,Niamey,"11 Avenue de la Présidence, P.O. Box 10543, Niamey",Point(2.09598 13.51851),Iran,embassy,+227-20-72-21-98,,,,http://www.wikidata.org/entity/Q28473909
Niger,Niamey,"Boulevard de la Jeunesse, B.P. 683, Niamey",Point(2.07999 13.52456),Libya,embassy,+227-20-72-40-19,mailto:amblibye@intnet.ne,,,http://www.wikidata.org/entity/Q28477577
Niger,Niamey,"Boulevard des Ambassades, B.P. 10115, Niamey",Point(2.07186 13.52696),Mali,consulate general,+227-20-75-42-90,mailto:consmali@intenet.ne,,,http://www.wikidata.org/entity/Q28477604
Niger,Niamey,"Avenue du Président Lubke, B.P. 12403, Niamey",Point(2.11127 13.50715),Morocco,embassy,+227-20-73-40-84,mailto:ambmang@intnet.ne,,,http://www.wikidata.org/entity/Q28477623
Niger,Niamey,"Boulevard des Ambassades, B.P. 617, Niamey",Point(2.06469 13.52566),Nigeria,embassy,+227-20-73-24-10,,,,http://www.wikidata.org/entity/Q28477643
Niger,Niamey,"Boulevard des Ambassades, B.P. 873, Niamey",Point(2.06722 13.52539),People's Republic of China,embassy,+227-20-72-32-83,mailto:chinaemb_ne@mfa.gov.cn,http://ne.china-embassy.org/,,http://www.wikidata.org/entity/Q28473817
Niger,Niamey,"Avenue du Général de Gaulle, P.O. Box 339, Niamey",Point(2.08894 13.52166),Saudi Arabia,embassy,+227-20-72-53-79,mailto:neemb@mofa.gov.sa,,,http://www.wikidata.org/entity/Q28477667
Niger,Niamey,"151 Rue de la Radio, B.P. 11888, Niamey",Point(2.09868 13.53596),Spain,embassy,+227-20-75-59-61,mailto:emb.niamey@maec.es,http://www.exteriores.gob.es/embajadas/niamey/es/Paginas/inicio.aspx,,http://www.wikidata.org/entity/Q28477708
Niger,Niamey,"Boulevard des Ambassades, B.P. 11201, Niamey",Point(2.07356 13.52575),United States of America,embassy,+227-20-73-31-69,,https://ne.usembassy.gov/,,http://www.wikidata.org/entity/Q28477750
Nigeria,,,,Saudi Arabia,embassy,,,,,http://www.wikidata.org/entity/Q54857214
Nigeria,,,,State of Palestine,embassy,,,,,http://www.wikidata.org/entity/Q29512345
Nigeria,,,,Sweden,embassy,,,,,http://www.wikidata.org/entity/Q18333492
Nigeria,,,,Vatican City,Apostolic Nunciature,,,,,http://www.wikidata.org/entity/Q12785018
Nigeria,Abuja,,Point(7.50637 9.08038),France,embassy,,,http://www.ambafrance-ng.org/,,http://www.wikidata.org/entity/Q2841668
Nigeria,Abuja,,,Germany,embassy,,,,,http://www.wikidata.org/entity/Q5369691
Nigeria,Abuja,,,Norway,embassy,,,,,http://www.wikidata.org/entity/Q19383544
Nigeria,Abuja,,Point(7.47554 9.039578),Turkey,embassy,,,,,http://www.wikidata.org/entity/Q1148225
Nigeria,Abuja,"Plot 894, Olu Awotesu street, Jabi District, Abuja",Point(7.419364 9.060223),Ukraine,embassy,+234-803-678-9749,mailto:emb_ng@mfa.gov.ua,http://nigeria.mfa.gov.ua/,,http://www.wikidata.org/entity/Q12142716
North Korea,,,Point(125.789 39.0216),Poland,embassy,,,,,http://www.wikidata.org/entity/Q18747818
North Korea,,,,State of Palestine,embassy,,,,,http://www.wikidata.org/entity/Q28716469
North Korea,,,,Sweden,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/German%20Embassy%20in%20Pyongyang%2C%20DPRK.JPG,http://www.wikidata.org/entity/Q10686021
North Korea,Pyongyang,,,People's Republic of China,embassy,,,http://kp.china-embassy.org/,,http://www.wikidata.org/entity/Q30950523
North Korea,Pyongyang,,Point(125.7460495 39.0244241),Russia,embassy,,,http://www.rusembdprk.ru,http://commons.wikimedia.org/wiki/Special:FilePath/2011%20Russian%20Embassy%20in%20DPRK.jpg,http://www.wikidata.org/entity/Q18408333
North Korea,Taedonggang-guyok,,Point(125.7921268 39.022957),Germany,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/German%20Embassy%20in%20Pyongyang%2C%20DPRK.JPG,http://www.wikidata.org/entity/Q1202236
North Korea,Taedonggang-guyok,,Point(125.794 39.0225),United Kingdom,embassy,,,https://www.gov.uk/government/world/organisations/british-embassy-pyonyang,http://commons.wikimedia.org/wiki/Special:FilePath/German%20Embassy%20in%20Pyongyang%2C%20DPRK.JPG,http://www.wikidata.org/entity/Q10633443
Norway,,"Gange-rolvs gate 5, 0273 Oslo",Point(10.6995 59.91615),Afghanistan,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Afghanistans%20ambassade.jpg,http://www.wikidata.org/entity/Q16031520
Norway,,,Point(10.720555555 59.932222222),Algeria,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Inkognitogata%2037%20-%20Oslo%2013.09.2013%2015-13-07.JPG,http://www.wikidata.org/entity/Q17748401
Norway,,"Thomas Heftyes gate 19-21, 0264 Oslo",Point(10.70418333 59.91608333),Austria,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Heftyes%20gate%2021.jpg,http://www.wikidata.org/entity/Q17195232
Norway,,,Point(10.72079167 59.91599444),Burundi,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Oscars%20gate%2057.jpg,http://www.wikidata.org/entity/Q17194526
Norway,,,Point(10.724186 59.920561),Colombia,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Oscars%20gate%2034%20-%202009-06-20%20at%2017-28-29.jpg,http://www.wikidata.org/entity/Q17762617
Norway,,,Point(10.749477777 59.912719444),Costa Rica,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Skippergata%2033%20-%202010-07-05%20at%2014-54-32.jpg,http://www.wikidata.org/entity/Q17762790
Norway,,,Point(10.719755555 59.917063888),Cuba,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Oscars%20gate%2078b%20-%202009-06-20%20at%2017-47-11.jpg,http://www.wikidata.org/entity/Q17762905
Norway,,"Fritzners gate 14, 0244 Oslo",Point(10.70482 59.91682),Czech Republic,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Fritzners%20gate%2014.jpg,http://www.wikidata.org/entity/Q19393445
Norway,,"Olav Kyrres gate 7, 0273 Oslo",Point(10.6936 59.918),Denmark,embassy,,,http://norge.um.dk/,http://commons.wikimedia.org/wiki/Special:FilePath/Olav%20Kyrres%20gate%207%20-%202009-05-12%20at%2020-29-45.jpg,http://www.wikidata.org/entity/Q7374094
Norway,,,Point(10.72465 59.921483333),Estonia,embassy,,,http://www.estemb.no/,http://commons.wikimedia.org/wiki/Special:FilePath/Parkveien%2051a%20-%202009-06-21%20at%2013-58-20.jpg,http://www.wikidata.org/entity/Q17634303
Norway,,,Point(10.740147222 59.9165),Georgia,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Pilestredet%2015B.jpg,http://www.wikidata.org/entity/Q17776070
Norway,,"Nobels gate 45, 0268 Oslo",Point(10.699883333 59.919483333),Greece,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nobels%20gate%2045%20-%202009-05-12%20at%2019-52-42.jpg,http://www.wikidata.org/entity/Q19374019
Norway,,"Drammensveien 126B, 0277 Oslo",Point(10.688775 59.921089),Guatemala,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Drammensveien%20126b%20-%202009-06-20%20at%2015-09-49.jpg,http://www.wikidata.org/entity/Q17779288
Norway,,"Sophus Lies gate 3, 0264 Oslo",Point(10.70705 59.91585),Hungary,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sophus%20Lies%20gate%203.jpg,http://www.wikidata.org/entity/Q16547827
Norway,,,Point(10.731683 59.914733),Iceland,embassy,,,http://www.iceland.is/iceland-abroad/no,http://commons.wikimedia.org/wiki/Special:FilePath/Stortingsgata%2030%20-%202009-06-20%20at%2016-39-58.jpg,http://www.wikidata.org/entity/Q19375895
Norway,,"Niels Juels gate 30, 0244 Oslo",Point(10.711577777 59.914227777),India,embassy,,,http://www.indemb.no/,http://commons.wikimedia.org/wiki/Special:FilePath/Niels%20Juels%20gate%2030%20-%202009-06-20%20at%2018-18-06.jpg,http://www.wikidata.org/entity/Q19375549
Norway,,"Fritzners gate 12, 0244 Oslo",Point(10.704831 59.916489),Indonesia,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Fritzners%20gate%2012.jpg,http://www.wikidata.org/entity/Q19375552
Norway,,"Drammensveien 88 E, 0271 Oslo",Point(10.700131 59.915908),Iran,embassy,,,http://www.iranembassy.no/,http://commons.wikimedia.org/wiki/Special:FilePath/Irans%20ambassade%20Oslo.jpg,http://www.wikidata.org/entity/Q19375815
Norway,,"Tidemands gate 9, 0244 Oslo",Point(10.708931 59.921781),Iraq,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Tidemands%20gate%209%20-%202010-05-02%20at%2016-35-39.jpg,http://www.wikidata.org/entity/Q19375813
Norway,,,Point(10.731914 59.912978),Ireland,embassy,,,http://www.embassyofireland.no/,http://commons.wikimedia.org/wiki/Special:FilePath/Haakon%20VIIs%20gate%201%20-%202009-06-20%20at%2016-09-52.jpg,http://www.wikidata.org/entity/Q19375840
Norway,,"Inkognitogaten 7, 0244 Oslo",Point(10.723489 59.919408),Italy,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Inkognitogaten%207%20-%202009-06-21%20at%2013-46-18.jpg,http://www.wikidata.org/entity/Q24259427
Norway,,"Haakon VIIs gate 9, 0244 Oslo",Point(10.730789 59.914419),Japan,embassy,,,http://www.no.emb-japan.go.jp/,http://commons.wikimedia.org/wiki/Special:FilePath/KS%20med%20Japans%20ambassade.jpg,http://www.wikidata.org/entity/Q19376100
Norway,,"Nedre Vollgate 3, 0158 Oslo",Point(10.737753 59.910944),Kazakhstan,embassy,,,http://www.kazembassy.no/,http://commons.wikimedia.org/wiki/Special:FilePath/Nedre%20Vollgate%203%20-%202009-06-20%20at%2015-46-09.jpg,http://www.wikidata.org/entity/Q19377010
Norway,,,Point(10.698766666 59.91905),Latvia,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bygd%C3%B8y%20all%C3%A9%2076%20-%202009-05-01%20at%2011-10-46.jpg,http://www.wikidata.org/entity/Q19379051
Norway,,,Point(10.7437 59.908016666),Lithuania,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Dronningens%20gate%203%20Oslo.jpg,http://www.wikidata.org/entity/Q19379974
Norway,,"Erling Skjalgssons gate 19B, 0267 Oslo",Point(10.701828 59.919097),Macedonia,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Erling%20Skjalgssons%20gate%2019%20B%20-%202010-05-29%20at%2012-37-06.jpg,http://www.wikidata.org/entity/Q19380893
Norway,,"Frøyas gate 9, 0273 Oslo",Point(10.695046 59.916691),Mexico,embassy,,,http://www.noruega.org.mx/,http://commons.wikimedia.org/wiki/Special:FilePath/Fr%C3%B8yas%20gate%209.jpg,http://www.wikidata.org/entity/Q19381428
Norway,,"Holtegata 28, 0355 Oslo",Point(10.722777777 59.923697222),Morocco,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sudan%20Embassy%20Oslo.jpg,http://www.wikidata.org/entity/Q19381106
Norway,,"Cort Adelers gate 16, 0254 Oslo",Point(10.722312 59.913787),Myanmar,embassy,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Cort%20Adelers%20gate%2016%20I.jpg,http://www.wikidata.org/entity/Q25431465
Norway,,"Oscars gate 29, 0352 Oslo",Point(10.72495 59.921666666),Netherlands,embassy,,,http://norway.nlembassy.org/,http://commons.wikimedia.org/wiki/Special:FilePath/Oscars%20gate%2029%20-%202009-06-20%20at%2017-23-36.jpg,http://www.wikidata.org/entity/Q19382677
